list,expression,order,item,firstDisplay,secondDisplay,English,Hindi,tense,half,cond,grammaticalRole,gender,target,location,competitor,target_hindi,target_translations,competitor_hindi,competitor_translations,CompID,expTrials,recordingName
5,noun,82,x79,x79.jpg,x79_m.jpg,the envelope is on number 4,लिफ़ाफ़ा नंबर 4 पर है ।,9,2,9,9,,,,,envelope,,,,,N,N_List5_Order82_Item_x79_Cond9_Exp_noun_Tense_9
6,noun,82,x79,x79.jpg,x79_m.jpg,the envelope is on number 4,लिफ़ाफ़ा नंबर 4 पर है ।,9,2,9,9,,,,,envelope,,,,,N,N_List6_Order82_Item_x79_Cond9_Exp_noun_Tense_9
7,pronoun,82,x79,x79.jpg,x79_m.jpg,the envelope is on number 4,लिफ़ाफ़ा नंबर 4 पर है ।,,2,9,9,9,4,,,,envelope,,,,N,N_List7_Order82_Item_x79_Cond9_Exp_pronoun_Tense_
8,pronoun,82,x79,x79.jpg,x79_m.jpg,the envelope is on number 4,लिफ़ाफ़ा नंबर 4 पर है ।,,2,9,9,9,4,,,,envelope,,,,N,N_List8_Order82_Item_x79_Cond9_Exp_pronoun_Tense_
1,noun,83,x50,x50.jpg,x50_m.jpg,"the tray is standing on number 6, below the ant","ट्रे नंबर 6 पर पड़ी है, चींटी के नीचे ।",forstanding,2,9,9,9,6,,3,,tray,,,,N,N_List1_Order83_Item_x50_Cond9_Exp_noun_Tense_forstanding
2,noun,83,x50,x50.jpg,x50_m.jpg,"the tray is standing on number 6, below the ant","ट्रे नंबर 6 पर पड़ी है, चींटी के नीचे ।",forstanding,2,9,9,9,6,,3,,tray,,,,N,N_List2_Order83_Item_x50_Cond9_Exp_noun_Tense_forstanding
3,pronoun,83,x50,x50.jpg,x50_m.jpg,"the tray is standing on number 6, below the ant","ट्रे नंबर 6 पर पड़ी है, चींटी के नीचे ।",forstanding,2,9,9,9,6,,3,,tray,,,,N,N_List3_Order83_Item_x50_Cond9_Exp_pronoun_Tense_forstanding
4,pronoun,83,x50,x50.jpg,x50_m.jpg,"the tray is standing on number 6, below the ant","ट्रे नंबर 6 पर पड़ी है, चींटी के नीचे ।",forstanding,2,9,9,9,6,,3,,tray,,,,N,N_List4_Order83_Item_x50_Cond9_Exp_pronoun_Tense_forstanding
5,noun,83,x12,x12.jpg,x12_m.jpg,"the bird is standing on number 4, below the plant and the basket","चिड़िया नंबर 4 पर बैठी है, पौधे और टोकरी के नीचे ।",forstanding,2,,,,,3,,bird,,,,,N,N_List5_Order83_Item_x12_Cond_Exp_noun_Tense_forstanding
6,noun,83,x12,x12.jpg,x12_m.jpg,"the bird is standing on number 4, below the plant and the basket","चिड़िया नंबर 4 पर बैठी है, पौधे और टोकरी के नीचे ।",forstanding,2,,,,,3,,bird,,,,,N,N_List6_Order83_Item_x12_Cond_Exp_noun_Tense_forstanding
7,pronoun,83,x12,x12.jpg,x12_m.jpg,"the bird is standing on number 4, below the plant and the basket","चिड़िया नंबर 4 पर बैठी है, पौधे और टोकरी के नीचे ।",forstanding,2,,,,1,,3,,bird,,,,N,N_List7_Order83_Item_x12_Cond_Exp_pronoun_Tense_forstanding
8,pronoun,83,x12,x12.jpg,x12_m.jpg,"the bird is standing on number 4, below the plant and the basket","चिड़िया नंबर 4 पर बैठी है, पौधे और टोकरी के नीचे ।",forstanding,2,,,,1,,3,,bird,,,,N,N_List8_Order83_Item_x12_Cond_Exp_pronoun_Tense_forstanding
1,noun,84,x35,x35.jpg,x35_m.jpg,"the cap is number 4, below the harmonica","टोपी नंबर 4 पर है, बाजे के नीचे ।",,2,9,9,9,4,,1,,harmonica,,,,N,N_List1_Order84_Item_x35_Cond9_Exp_noun_Tense_
2,noun,84,x35,x35.jpg,x35_m.jpg,"the cap is number 4, below the harmonica","टोपी नंबर 4 पर है, बाजे के नीचे ।",,2,9,9,9,4,,1,,harmonica,,,,N,N_List2_Order84_Item_x35_Cond9_Exp_noun_Tense_
3,pronoun,84,x35,x35.jpg,x35_m.jpg,"the cap is number 4, below the harmonica","टोपी नंबर 4 पर है, बाजे के नीचे ।",,2,9,9,9,4,,1,,harmonica,,,,N,N_List3_Order84_Item_x35_Cond9_Exp_pronoun_Tense_
4,pronoun,84,x35,x35.jpg,x35_m.jpg,"the cap is number 4, below the harmonica","टोपी नंबर 4 पर है, बाजे के नीचे ।",,2,9,9,9,4,,1,,harmonica,,,,N,N_List4_Order84_Item_x35_Cond9_Exp_pronoun_Tense_
5,noun,84,7,7_2.jpg,7_2_m.jpg,The nurse above the prince is on number 3.,राजकुमार के ऊपर वाली नर्स नंबर 3 पर है ।,simple,2,1,subject,mismatch,3,above,6,nurse,nurse,raajkumaar,prince,25,Y,Y_List5_Order84_Item_7_Cond1_Exp_noun_Tense_simple
6,noun,84,7,7_2.jpg,7_2_m.jpg,The nurse above the prince is standing on number 3.,राजकुमार के ऊपर वाली नर्स नंबर 3 पर खड़ी है ।,forstanding,2,2,subject,mismatch,3,above,6,nurse,nurse,raajkumaar,prince,25,Y,Y_List6_Order84_Item_7_Cond2_Exp_noun_Tense_forstanding
7,pronoun,84,7,7_2.jpg,7_2_m.jpg,The nurse above the prince is on number 3.,राजकुमार के ऊपर वाली नर्स नंबर 3 पर है ।,simple,2,1,subject,mismatch,3,above,6,nurse,nurse,raajkumaar,prince,25,Y,Y_List7_Order84_Item_7_Cond1_Exp_pronoun_Tense_simple
8,pronoun,84,7,7_2.jpg,7_2_m.jpg,The nurse above the prince is standing on number 3.,राजकुमार के ऊपर वाली नर्स नंबर 3 पर खड़ी है ।,forstanding,2,2,subject,mismatch,3,above,6,nurse,nurse,raajkumaar,prince,25,Y,Y_List8_Order84_Item_7_Cond2_Exp_pronoun_Tense_forstanding
1,noun,85,38,38_2.jpg,38_2_m.jpg,The farmer next to the younggirl is on number 5.,बच्ची के साथ वाला किसान नंबर 5 पर है ।,simple,2,1,subject,mismatch,5,next to,6,kisaan,farmer,baccii,younggirl,40,Y,Y_List1_Order85_Item_38_Cond1_Exp_noun_Tense_simple
2,noun,85,38,38_2.jpg,38_2_m.jpg,The farmer next to the younggirl is standing on number 5.,बच्ची के साथ वाला किसान नंबर 5 पर खड़ा है ।,forstanding,2,2,subject,mismatch,5,next to,6,kisaan,farmer,baccii,younggirl,40,Y,Y_List2_Order85_Item_38_Cond2_Exp_noun_Tense_forstanding
3,pronoun,85,38,38_2.jpg,38_2_m.jpg,The farmer next to the younggirl is on number 5.,बच्ची के साथ वाला किसान नंबर 5 पर है ।,simple,2,1,subject,mismatch,5,next to,6,kisaan,farmer,baccii,younggirl,40,Y,Y_List3_Order85_Item_38_Cond1_Exp_pronoun_Tense_simple
4,pronoun,85,38,38_2.jpg,38_2_m.jpg,The farmer next to the younggirl is standing on number 5.,बच्ची के साथ वाला किसान नंबर 5 पर खड़ा है ।,forstanding,2,2,subject,mismatch,5,next to,6,kisaan,farmer,baccii,younggirl,40,Y,Y_List4_Order85_Item_38_Cond2_Exp_pronoun_Tense_forstanding
5,noun,85,x10,x10.jpg,x10_m.jpg,the soldier is on the same line as the hand,सिपाही उसी लाइन में है जिसमें हाथ है ।,,2,,,,,,,soldier,,,,,N,N_List5_Order85_Item_x10_Cond_Exp_noun_Tense_
6,noun,85,x10,x10.jpg,x10_m.jpg,the soldier is on the same line as the hand,सिपाही उसी लाइन में है जिसमें हाथ है ।,,2,,,,,,,soldier,,,,,N,N_List6_Order85_Item_x10_Cond_Exp_noun_Tense_
7,pronoun,85,x10,x10.jpg,x10_m.jpg,the soldier is on the same line as the hand,सिपाही उसी लाइन में है जिसमें हाथ है ।,,2,,,,3,,,,soldier,,,,N,N_List7_Order85_Item_x10_Cond_Exp_pronoun_Tense_
8,pronoun,85,x10,x10.jpg,x10_m.jpg,the soldier is on the same line as the hand,सिपाही उसी लाइन में है जिसमें हाथ है ।,,2,,,,3,,,,soldier,,,,N,N_List8_Order85_Item_x10_Cond_Exp_pronoun_Tense_
1,noun,86,x52,x52.jpg,x52_m.jpg,"on number 6, (there) is a parrot",नंबर 6 पर एक तोता है ।,,2,9,9,9,6,,,,parrot,,,,N,N_List1_Order86_Item_x52_Cond9_Exp_noun_Tense_
2,noun,86,x52,x52.jpg,x52_m.jpg,"on number 6, (there) is a parrot",नंबर 6 पर एक तोता है ।,,2,9,9,9,6,,,,parrot,,,,N,N_List2_Order86_Item_x52_Cond9_Exp_noun_Tense_
3,pronoun,86,x52,x52.jpg,x52_m.jpg,"on number 6, (there) is a parrot",नंबर 6 पर एक तोता है ।,,2,9,9,9,6,,,,parrot,,,,N,N_List3_Order86_Item_x52_Cond9_Exp_pronoun_Tense_
4,pronoun,86,x52,x52.jpg,x52_m.jpg,"on number 6, (there) is a parrot",नंबर 6 पर एक तोता है ।,,2,9,9,9,6,,,,parrot,,,,N,N_List4_Order86_Item_x52_Cond9_Exp_pronoun_Tense_
5,noun,86,25,25_2.jpg,25_2_m.jpg,The vegetableman above the queen is sitting on number 1.,रानी के ऊपर वाला सब्जीवाला नंबर 1 पर बैठा है ।,forstanding,2,2,subject,mismatch,1,above,4,sabjivaalaa,vegetableman,raanii,queen,27,Y,Y_List5_Order86_Item_25_Cond2_Exp_noun_Tense_forstanding
6,noun,86,25,25_2.jpg,25_2_m.jpg,The vegetableman above the queen is on number 1.,रानी के ऊपर वाला सब्जीवाला नंबर 1 पर है ।,simple,2,1,subject,mismatch,1,above,4,sabjivaalaa,vegetableman,raanii,queen,27,Y,Y_List6_Order86_Item_25_Cond1_Exp_noun_Tense_simple
7,pronoun,86,25,25_2.jpg,25_2_m.jpg,The vegetableman above the queen is sitting on number 1.,रानी के ऊपर वाला सब्जीवाला नंबर 1 पर बैठा है ।,forstanding,2,2,subject,mismatch,1,above,4,sabjivaalaa,vegetableman,raanii,queen,27,Y,Y_List7_Order86_Item_25_Cond2_Exp_pronoun_Tense_forstanding
8,pronoun,86,25,25_2.jpg,25_2_m.jpg,The vegetableman above the queen is on number 1.,रानी के ऊपर वाला सब्जीवाला नंबर 1 पर है ।,simple,2,1,subject,mismatch,1,above,4,sabjivaalaa,vegetableman,raanii,queen,27,Y,Y_List8_Order86_Item_25_Cond1_Exp_pronoun_Tense_simple
1,noun,87,x53,x53.jpg,x53_m.jpg,"below the goat, (there) is a dog on number 5","बकरी के नीचे, एक कुत्ता नंबर 5 पर खड़ा है ।",forstanding,2,9,9,9,5,,2,,dog,,,,N,N_List1_Order87_Item_x53_Cond9_Exp_noun_Tense_forstanding
2,noun,87,x53,x53.jpg,x53_m.jpg,"below the goat, (there) is a dog on number 5","बकरी के नीचे, एक कुत्ता नंबर 5 पर खड़ा है ।",forstanding,2,9,9,9,5,,2,,dog,,,,N,N_List2_Order87_Item_x53_Cond9_Exp_noun_Tense_forstanding
3,pronoun,87,x53,x53.jpg,x53_m.jpg,"below the goat, (there) is a dog on number 5","बकरी के नीचे, एक कुत्ता नंबर 5 पर खड़ा है ।",forstanding,2,9,9,9,5,,2,,dog,,,,N,N_List3_Order87_Item_x53_Cond9_Exp_pronoun_Tense_forstanding
4,pronoun,87,x53,x53.jpg,x53_m.jpg,"below the goat, (there) is a dog on number 5","बकरी के नीचे, एक कुत्ता नंबर 5 पर खड़ा है ।",forstanding,2,9,9,9,5,,2,,dog,,,,N,N_List4_Order87_Item_x53_Cond9_Exp_pronoun_Tense_forstanding
5,noun,87,x51,x51.jpg,x51_m.jpg,the cd is on number 5,सीडी नंबर 5 पर है ।,9,2,9,9,,,,,cd,,,,,N,N_List5_Order87_Item_x51_Cond9_Exp_noun_Tense_9
6,noun,87,x51,x51.jpg,x51_m.jpg,the cd is on number 5,सीडी नंबर 5 पर है ।,9,2,9,9,,,,,cd,,,,,N,N_List6_Order87_Item_x51_Cond9_Exp_noun_Tense_9
7,pronoun,87,x51,x51.jpg,x51_m.jpg,the cd is on number 5,सीडी नंबर 5 पर है ।,,2,9,9,9,5,,,,cd,,,,N,N_List7_Order87_Item_x51_Cond9_Exp_pronoun_Tense_
8,pronoun,87,x51,x51.jpg,x51_m.jpg,the cd is on number 5,सीडी नंबर 5 पर है ।,,2,9,9,9,5,,,,cd,,,,N,N_List8_Order87_Item_x51_Cond9_Exp_pronoun_Tense_
1,noun,88,8,8_2.jpg,8_2_m.jpg,The princess next to the doctor is standing on number 2.,डॉक्टर के साथ वाली राजकुमारी नंबर 2 पर खड़ी है ।,forstanding,2,2,subject,mismatch,2,next to,3,raajkumaarii ,princess,doctor,doctor,22,Y,Y_List1_Order88_Item_8_Cond2_Exp_noun_Tense_forstanding
2,noun,88,8,8_2.jpg,8_2_m.jpg,The princess next to the doctor is on number 2.,डॉक्टर के साथ वाली राजकुमारी नंबर 2 पर है ।,simple,2,1,subject,mismatch,2,next to,3,raajkumaarii ,princess,doctor,doctor,22,Y,Y_List2_Order88_Item_8_Cond1_Exp_noun_Tense_simple
3,pronoun,88,8,8_2.jpg,8_2_m.jpg,The princess next to the doctor is standing on number 2.,डॉक्टर के साथ वाली राजकुमारी नंबर 2 पर खड़ी है ।,forstanding,2,2,subject,mismatch,2,next to,3,raajkumaarii ,princess,doctor,doctor,22,Y,Y_List3_Order88_Item_8_Cond2_Exp_pronoun_Tense_forstanding
4,pronoun,88,8,8_2.jpg,8_2_m.jpg,The princess next to the doctor is on number 2.,डॉक्टर के साथ वाली राजकुमारी नंबर 2 पर है ।,simple,2,1,subject,mismatch,2,next to,3,raajkumaarii ,princess,doctor,doctor,22,Y,Y_List4_Order88_Item_8_Cond1_Exp_pronoun_Tense_simple
5,noun,88,x15,x15.jpg,x15_m.jpg,"on number 6, (there) is a pagan-priest",नंबर 6 पर एक तांत्रिक बैठा है ।,forstanding,2,9,9,,,,,priest,,,,,N,N_List5_Order88_Item_x15_Cond9_Exp_noun_Tense_forstanding
6,noun,88,x15,x15.jpg,x15_m.jpg,"on number 6, (there) is a pagan-priest",नंबर 6 पर एक तांत्रिक बैठा है ।,forstanding,2,9,9,,,,,priest,,,,,N,N_List6_Order88_Item_x15_Cond9_Exp_noun_Tense_forstanding
7,pronoun,88,x15,x15.jpg,x15_m.jpg,"on number 6, (there) is a pagan-priest",नंबर 6 पर एक तांत्रिक बैठा है ।,forstanding,2,9,9,9,6,,,,priest,,,,N,N_List7_Order88_Item_x15_Cond9_Exp_pronoun_Tense_forstanding
8,pronoun,88,x15,x15.jpg,x15_m.jpg,"on number 6, (there) is a pagan-priest",नंबर 6 पर एक तांत्रिक बैठा है ।,forstanding,2,9,9,9,6,,,,priest,,,,N,N_List8_Order88_Item_x15_Cond9_Exp_pronoun_Tense_forstanding
1,noun,89,x54,x54.jpg,x54_m.jpg,the ball of yarn is on number 4,ऊन का गोला नंबर 4 पर है ।,,2,9,9,9,4,,,,yarn,,,,N,N_List1_Order89_Item_x54_Cond9_Exp_noun_Tense_
2,noun,89,x54,x54.jpg,x54_m.jpg,the ball of yarn is on number 4,ऊन का गोला नंबर 4 पर है ।,,2,9,9,9,4,,,,yarn,,,,N,N_List2_Order89_Item_x54_Cond9_Exp_noun_Tense_
3,pronoun,89,x54,x54.jpg,x54_m.jpg,the ball of yarn is on number 4,ऊन का गोला नंबर 4 पर है ।,,2,9,9,9,4,,,,yarn,,,,N,N_List3_Order89_Item_x54_Cond9_Exp_pronoun_Tense_
4,pronoun,89,x54,x54.jpg,x54_m.jpg,the ball of yarn is on number 4,ऊन का गोला नंबर 4 पर है ।,,2,9,9,9,4,,,,yarn,,,,N,N_List4_Order89_Item_x54_Cond9_Exp_pronoun_Tense_
5,noun,89,11,11_2.jpg,11_2_m.jpg,The washerwoman next to the vegetableman is sitting on number 5.,सब्जीवाले के साथ वाली धोबिन नंबर 5 पर बैठी है ।,forstanding,2,2,subject,mismatch,5,next to,6,dhobin,washerwoman,sabjivaalaa,vegetableman,33,Y,Y_List5_Order89_Item_11_Cond2_Exp_noun_Tense_forstanding
6,noun,89,11,11_2.jpg,11_2_m.jpg,The washerwoman next to the vegetableman is on number 5.,सब्जीवाले के साथ वाली धोबिन नंबर 5 पर है ।,simple,2,1,subject,mismatch,5,next to,6,dhobin,washerwoman,sabjivaalaa,vegetableman,33,Y,Y_List6_Order89_Item_11_Cond1_Exp_noun_Tense_simple
7,pronoun,89,11,11_2.jpg,11_2_m.jpg,The washerwoman next to the vegetableman is sitting on number 5.,सब्जीवाले के साथ वाली धोबिन नंबर 5 पर बैठी है ।,forstanding,2,2,subject,mismatch,5,next to,6,dhobin,washerwoman,sabjivaalaa,vegetableman,33,Y,Y_List7_Order89_Item_11_Cond2_Exp_pronoun_Tense_forstanding
8,pronoun,89,11,11_2.jpg,11_2_m.jpg,The washerwoman next to the vegetableman is on number 5.,सब्जीवाले के साथ वाली धोबिन नंबर 5 पर है ।,simple,2,1,subject,mismatch,5,next to,6,dhobin,washerwoman,sabjivaalaa,vegetableman,33,Y,Y_List8_Order89_Item_11_Cond1_Exp_pronoun_Tense_simple
1,noun,90,32,32_2.jpg,32_2_m.jpg,The king below the vegetablewoman is sitting on number 6.,सब्जीवाली के नीचे वाला राजा नंबर 6 पर बैठा है ।,forstanding,2,2,subject,mismatch,6,below,3,raajaa,king,sabjivaalii,vegetablewoman,34,Y,Y_List1_Order90_Item_32_Cond2_Exp_noun_Tense_forstanding
2,noun,90,32,32_2.jpg,32_2_m.jpg,The king below the vegetablewoman is on number 6.,सब्जीवाली के नीचे वाला राजा नंबर 6 पर है ।,simple,2,1,subject,mismatch,6,below,3,raajaa,king,sabjivaalii,vegetablewoman,34,Y,Y_List2_Order90_Item_32_Cond1_Exp_noun_Tense_simple
3,pronoun,90,32,32_2.jpg,32_2_m.jpg,The king below the vegetablewoman is sitting on number 6.,सब्जीवाली के नीचे वाला राजा नंबर 6 पर बैठा है ।,forstanding,2,2,subject,mismatch,6,below,3,raajaa,king,sabjivaalii,vegetablewoman,34,Y,Y_List3_Order90_Item_32_Cond2_Exp_pronoun_Tense_forstanding
4,pronoun,90,32,32_2.jpg,32_2_m.jpg,The king below the vegetablewoman is on number 6.,सब्जीवाली के नीचे वाला राजा नंबर 6 पर है ।,simple,2,1,subject,mismatch,6,below,3,raajaa,king,sabjivaalii,vegetablewoman,34,Y,Y_List4_Order90_Item_32_Cond1_Exp_pronoun_Tense_simple
5,noun,90,x16,x16.jpg,x16_m.jpg,"the moon is on number 1, above the mat and the train","चाँद नंबर 1 पर है, चटाई और रेलगाड़ी के ऊपर ।",9,2,9,9,,,4,,moon,,,,,N,N_List5_Order90_Item_x16_Cond9_Exp_noun_Tense_9
